"line_name","specimen__id","specimen__name","specimen__hemisphere","structure__id","structure__name","structure__acronym","structure_parent__id","structure_parent__acronym","structure__layer","nr__max_euclidean_distance","nr__number_stems","nr__number_bifurcations","nr__average_contraction","nr__average_parent_daughter_ratio","nrwkf__id","erwkf__id","ef__upstroke_downstroke_ratio_long_square","ef__adaptation","ef__f_i_curve_slope","ef__threshold_i_long_square","ef__tau","ef__avg_isi","ef__avg_firing_rate","ef__ri","ef__peak_t_ramp","ef__vrest","si__height","si__width","si__path","csl__x","csl__y","csl__z","csl__normalized_depth","cell_reporter_status","m__glif","m__biophys_perisomatic","m__biophys_all_active","tag__apical","tag__dendrite_type","morph_thumb_path","ephys_thumb_path","ephys_inst_thresh_thumb_path","id"
"Htr3a-Cre_NO152","327962063","Htr3a-Cre_NO152;Ai14-175482.03.02.01","right","821","Primary visual area, layer 2/3","VISp2/3","385","VISp","2/3","246.873343226902","3","21","0.889841939983657","0.849049234576648","491119421","491197937","3.10975916020805","0.016399262850574","0.470218505530078","50","15.7673921880277","29.4224242424243","33.9876820400848","279.062508291006","1.97923","-73.4817079242907","5745","5752","/external/mousecelltypes/prod237/specimen_327962063/min_xy_327962063.aff","8995.84","895.819","8282.11","0.211814","cre reporter positive","2","1","1","NA","aspiny","/api/v2/well_known_file_download/487660946","/api/v2/well_known_file_download/487609177","/api/v2/well_known_file_download/491382993","78"
"Scnn1a-Tg3-Cre","320207387","Scnn1a-Tg3-Cre;Ai14-170426.03.01.01","right","778","Primary visual area, layer 5","VISp5","385","VISp","5","504.509543484416","6","37","0.892882075116199","0.806080734667872","491392847","491201198","3.09869182061181","0.113532040299354","0.15475426194933","170","15.6902194454571","91.175","10.9679188374006","171.562536495925","3.48275666666667","-67.6112932477679","7595","7581","/external/mousecelltypes/prod170/specimen_320207387/min_xy_320207387.aff","8668.52","1210.18","8557.3","0.447132","cre reporter positive","5","1","0","intact","spiny","/api/v2/well_known_file_download/487660944","/api/v2/well_known_file_download/487626531","/api/v2/well_known_file_download/491382380","651"
"Nr5a1-Cre","318808427","Nr5a1-Cre;Ai14-169250.03.02.01","left","721","Primary visual area, layer 4","VISp4","385","VISp","4","313.685336291005","4","17","0.901909803035736","0.768473893665637","491119756","491199003","3.08586852379499","0.0165695667006764","0.198678421617387","130","15.8486126931484","61.6391666666667","16.2234509984182","189.062491084145","4.69872666666667","-75.5707345259817","7585","7601","/external/mousecelltypes/prod254/specimen_318808427/min_xy_318808427.aff","8716.19","1132.39","2659.8","0.282835","cre reporter positive","2","1","1","intact","spiny","/api/v2/well_known_file_download/487661116","/api/v2/well_known_file_download/487610903","/api/v2/well_known_file_download/491380717","150"
"Htr3a-Cre_NO152","475622793","Htr3a-Cre_NO152;Ai14-185553.05.01.01","left","41","posteromedial visual area, layer 2/3","VISpm2/3","533","VISpm","2/3","395.611212579688","3","17","0.860171915603493","0.83387311331839","491119940","491216216","3.0798828281126","0.10923807311559","0.193931164160115","170","9.5749196694265","152.815","6.54386022314563","162.500077942013","7.04885333333333","-68.1852863018329","3889","5739","/external/mousecelltypes/prod368/specimen_475622793/min_xy_475622793.aff","7837.33","541.056","3365.59","0.079019","cre reporter positive","5","1","1","NA","aspiny","/api/v2/well_known_file_download/487661533","/api/v2/well_known_file_download/487615630","/api/v2/well_known_file_download/491377310","103"
"Rorb-IRES2-Cre","484559000","Rorb-IRES2-Cre-D;Ai14-201965.03.02.01","right","778","Primary visual area, layer 5","VISp5","385","VISp","5","457.715541845157","6","20","0.896012433899159","0.745370126580773","492101095","500919148","3.05927547343143","0.0081539780749065","0.160054081906645","170","12.6611982068937","78.9129166666667","12.6721966724924","118.4375392884","3.83654666666667","-71.9125051879883","5741","5737","/external/mousecelltypes/prod485/specimen_484559000/min_xy_484559000.aff","8622.37","1031.58","7960.04","0.541273","cre reporter negative","2","1","0","intact","spiny","/api/v2/well_known_file_download/501086565","/api/v2/well_known_file_download/484579733","/api/v2/well_known_file_download/491382886","552"
"Htr3a-Cre_NO152","474267418","Htr3a-Cre_NO152;Ai14-182497.03.01.01","left","821","Primary visual area, layer 2/3","VISp2/3","385","VISp","2/3","311.303506963458","2","13","0.923731133630221","0.820565040959952","491119311","491201684","3.038266076211","0.0121442130046697","0.343403163990036","30.0000019073486","13.8733515215936","20.5891666666667","48.5692313919131","287.343752819299","2.337845","-68.8792132209329","5743","5744","/external/mousecelltypes/prod354/specimen_474267418/min_xy_474267418.aff","9072.02","825.523","3133.59","0.144048","cre reporter positive","2","1","1","NA","aspiny","/api/v2/well_known_file_download/487661711","/api/v2/well_known_file_download/491384380","/api/v2/well_known_file_download/491384383","89"
"Rorb-IRES2-Cre","314822529","Rorb-IRES2-Cre-D;Ai14-168053.06.01.01","left","778","Primary visual area, layer 5","VISp5","385","VISp","5","776.261778301579","6","35","0.894081105140082","0.798545205409999","495334940","491202288","2.98233668566299","","0.126211454760926","190","20.8032723693461","49.1250000000001","20.3562340966921","146.718748578429","3.5497","-76.0803880691528","7599","11272","/external/mousecelltypes/prod149/specimen_314822529/min_xy_314822529.aff","7885.16","1123.83","3369.65","0.691544","cre reporter positive","5","1","0","intact","spiny","/api/v2/well_known_file_download/487659622","/api/v2/well_known_file_download/487620215","/api/v2/well_known_file_download/491384369","469"
"Rbp4-Cre_KL100","487664663","Rbp4-Cre_KL100;Ai14-211531.03.01.01","left","565","posteromedial visual area, layer 5","VISpm5","533","VISpm","5","716.834243114587","9","46","0.922770677221146","0.764228190129414","496085296","496194538","2.96935901039679","0.0868781786666974","0.114910980685756","50","16.1891006038196","101.536111111111","9.84871282794847","118.080380032863","2.38261666666667","-68.412512929816","9424","7625","/external/mousecelltypes/prod534/specimen_487664663/min_xy_487664663.aff","8606.6","780.09","3995.52","0.462835","cre reporter positive","2","1","0","intact","spiny","/api/v2/well_known_file_download/496357063","/api/v2/well_known_file_download/487666297","/api/v2/well_known_file_download/491383908","442"
"Rbp4-Cre_KL100","485574832","Rbp4-Cre_KL100;Ai14-203498.04.02.01","right","778","Primary visual area, layer 5","VISp5","385","VISp","5","563.674909853251","9","45","0.88703160878247","0.762355916082871","496001063","491316926","2.93445418869539","0.00196876907163959","0.192879177350079","190","13.2493195312809","118.630714285714","8.42952017966922","80.3125770658283","6.82551","-71.4554865700858","9411","7587","/external/mousecelltypes/prod494/specimen_485574832/min_xy_485574832.aff","8841.45","1275.8","8568.19","0.462397","cre reporter positive","2","1","0","intact","spiny","/api/v2/well_known_file_download/496001248","/api/v2/well_known_file_download/485577430","/api/v2/well_known_file_download/491384243","421"
"Rorb-IRES2-Cre","488679042","Rorb-IRES2-Cre-D;Ai14-212872.04.02.01","right","778","Primary visual area, layer 5","VISp5","385","VISp","5","685.338409247718","11","62","0.918190916326471","0.715558971282893","505203925","496275611","2.92868072763552","-0.00277930955092423","0.147715542007438","190","10.1201479183466","103.759375","9.6376833418667","47.6560581972271","7.746445","-76.9376358985901","7599","7607","/external/mousecelltypes/prod549/specimen_488679042/min_xy_488679042.aff","8900.19","1188.88","8060.62","0.596607","cre reporter negative","2","1","0","intact","spiny","/api/v2/well_known_file_download/505204817","/api/v2/well_known_file_download/488679907","/api/v2/well_known_file_download/491377936","581"
"Scnn1a-Tg2-Cre","354190013","Scnn1a-Tg2-Cre;Ai14-176962.05.01.01","left","778","Primary visual area, layer 5","VISp5","385","VISp","5","562.98173939133","9","45","0.863311293649203","0.764592669344308","495335449","491201732","2.89373239203773","0.150681930304697","0.101094531050545","130","26.2489520910624","117.956666666667","8.47768954700876","128.90625","6.134475","-73.0203901018415","7627","9453","/external/mousecelltypes/prod253/specimen_354190013/min_xy_354190013.aff","8237.68","1303.72","2650.26","0.504833","cre reporter positive","2","1","0","intact","spiny","/api/v2/well_known_file_download/487660832","/api/v2/well_known_file_download/487625362","/api/v2/well_known_file_download/491381205","617"
"Nr5a1-Cre","370351753","Nr5a1-Cre;Ai14-177332.03.01.01","left","721","Primary visual area, layer 4","VISp4","385","VISp","4","411.561267916549","4","28","0.884537805729774","0.817801383276348","491120168","491198971","2.87455060290884","0.0557216459252439","0.153571436957813","110","23.070061293973","99.9033333333333","10.0096760201528","170.312498152255","3.39989166666667","-78.7213543978604","5764","7602","/external/mousecelltypes/prod262/specimen_370351753/min_xy_370351753.aff","8756.02","1043.82","3033.83","0.366534","cre reporter positive","2","1","0","intact","spiny","/api/v2/well_known_file_download/487660134","/api/v2/well_known_file_download/487613730","/api/v2/well_known_file_download/491380342","161"
"Htr3a-Cre_NO152","478110866","Htr3a-Cre_NO152;Ai14-192821.05.01.01","left","778","Primary visual area, layer 5","VISp5","385","VISp","5","600.555762617308","2","44","0.902831495305257","0.813771026210708","491771411","491201381","2.80944136489611","0.00857216662437464","0.333746965200971","50","15.1822727924446","33.8940740740741","29.5036824966672","214.687578538062","2.09245375","-75.1253143310547","9438","5769","/external/mousecelltypes/prod396/specimen_478110866/min_xy_478110866.aff","8012.43","1042.68","3003.74","0.437378","cre reporter positive","2","1","0","NA","aspiny","/api/v2/well_known_file_download/487661928","/api/v2/well_known_file_download/487611395","/api/v2/well_known_file_download/491384028","111"
"Rorb-IRES2-Cre","478586295","Rorb-IRES2-Cre-D;Ai14-194322.05.02.01","right","778","Primary visual area, layer 5","VISp5","385","VISp","5","791.065621276764","10","17","0.866670347375594","0.609090227569826","492413666","491198516","2.74629636436674","","0.125396831781885","140","8.54118248596602","","","100.000038966536","7.73675333333333","-57.3018655395508","9425","9423","/external/mousecelltypes/prod409/specimen_478586295/min_xy_478586295.aff","8980.22","1372.12","8594.23","0.497066","cre reporter positive","2","1","0","intact","spiny","/api/v2/well_known_file_download/487661808","/api/v2/well_known_file_download/487626452","/api/v2/well_known_file_download/491384351","510"
"Htr3a-Cre_NO152","479220013","Htr3a-Cre_NO152;Ai14-195039.04.02.01","right","821","Primary visual area, layer 2/3","VISp2/3","385","VISp","2/3","240.073407493223","5","24","0.912599444315936","0.83506531707491","491119583","491201571","2.69968465839742","-0.014975287999979","0.189221016381171","170","9.19283804216237","59.9146666666667","16.6904041303187","143.437501341102","6.03363333333333","-69.0821844247671","5744","7593","/external/mousecelltypes/prod421/specimen_479220013/min_xy_479220013.aff","8905.69","938.705","8415.78","0.216499","cre reporter positive","2","1","0","NA","aspiny","/api/v2/well_known_file_download/487662269","/api/v2/well_known_file_download/487613058","/api/v2/well_known_file_download/491384070","116"
"Nr5a1-Cre","382982932","Nr5a1-Cre;Ai14-177333.03.01.01","left","821","Primary visual area, layer 2/3","VISp2/3","385","VISp","2/3","459.360028609563","9","25","0.867157764339429","0.695835737801174","491771092","491199235","2.6878557104967","0.0388419782221786","0.251905152083063","130","15.6237344402198","81.5077272727273","12.2687754089127","160.624998331069","3.01895833333333","-80.7079317816373","5717","5768","/external/mousecelltypes/prod262/specimen_382982932/min_xy_382982932.aff","8994.18","1284.73","2542.42","0.288115","cre reporter positive","2","1","0","intact","spiny","/api/v2/well_known_file_download/487661131","/api/v2/well_known_file_download/487614729","/api/v2/well_known_file_download/491381661","163"
"Ntsr1-Cre_GN220","471789504","Ntsr1-Cre;Ai14-181184.05.01.01","left","33","Primary visual area, layer 6a","VISp6a","385","VISp","6a","942.731709582575","5","32","0.872318807615617","0.805651237709459","492413320","496895079","2.68010161210905","0.109118860693538","0.200124256034759","150","15.4375823888762","95.111","10.5140309743353","191.406179063021","5.63920833333333","-71.1431650015024","11285","5802","/external/mousecelltypes/prod324/specimen_471789504/min_xy_471789504.aff","8295.73","1528.61","8442.99","0.917917","cre reporter positive","2","1","0","intact","spiny","/api/v2/well_known_file_download/487660415","/api/v2/well_known_file_download/487614823","/api/v2/well_known_file_download/491376519","224"
"Scnn1a-Tg3-Cre","476131588","Scnn1a-Tg3-Cre;Ai14-187849.06.02.01","right","778","Primary visual area, layer 5","VISp5","385","VISp","5","357.486819500243","7","25","0.93474804653693","0.662086816356362","491392801","491201311","2.6390771884707","0.060753581526281","0.230640469183428","50","25.3350171782477","86.076","11.6176402249175","163.671779632568","2.02694","-64.7875567542182","9428","5742","/external/mousecelltypes/prod416/specimen_476131588/min_xy_476131588.aff","8170.52","1039.77","8489.61","0.380734","cre reporter positive","5","1","0","intact","spiny","/api/v2/well_known_file_download/487661696","/api/v2/well_known_file_download/487632542","/api/v2/well_known_file_download/491381167","677"
"Nr5a1-Cre","318733871","Nr5a1-Cre;Ai14-169248.04.02.01","right","721","Primary visual area, layer 4","VISp4","385","VISp","4","212.511020927765","7","15","0.880835021187539","0.698053892074704","491253827","491198863","2.63304079954003","0.145804842185204","0.197432903743752","70","26.2804242718472","93.6733333333333","10.6753967689132","256.562573581934","2.437465","-72.6340259752776","5745","5746","/external/mousecelltypes/prod155/specimen_318733871/min_xy_318733871.aff","8279.04","1002.14","8497.3","0.333308","cre reporter positive","5","1","0","intact","spiny","/api/v2/well_known_file_download/487660096","/api/v2/well_known_file_download/487611469","/api/v2/well_known_file_download/491381583","149"
"Htr3a-Cre_NO152","478107198","Htr3a-Cre_NO152;Ai14-192819.04.02.01","right","593","Primary visual area, layer 1","VISp1","385","VISp","1","117.976148233056","7","33","0.885796063308267","0.872879690341337","491119745","491201098","2.62587241895941","-0.0206421902807908","0.194649410254883","60.0000038146973","7.10306856302328","161.302","6.19955115249656","118.906289607286","3.244535","-63.9530190177586","3896","3897","/external/mousecelltypes/prod396/specimen_478107198/min_xy_478107198.aff","8894.11","548.878","7833.52","0.0768388","cre reporter positive","2","1","1","NA","aspiny","/api/v2/well_known_file_download/487661925","/api/v2/well_known_file_download/487613275","/api/v2/well_known_file_download/491378530","110"
"Htr3a-Cre_NO152","475585413","Htr3a-Cre_NO152;Ai14-185347.03.02.01","right","593","Primary visual area, layer 1","VISp1","385","VISp","1","34.5833257551103","7","21","0.905649926732218","0.803261907040164","492100859","491201506","2.52540744172472","0.00865127294142931","0.335791125394501","120.000007629395","9.73759089954452","32.9784482758621","30.3228336165207","214.843790596722","3.56545166666667","-65.2326895973899","5737","5744","/external/mousecelltypes/prod375/specimen_475585413/min_xy_475585413.aff","8721.39","555.458","8085.26","0.0318924","cre reporter positive","5","1","0","NA","aspiny","/api/v2/well_known_file_download/487661135","/api/v2/well_known_file_download/487613493","/api/v2/well_known_file_download/491382241","97"
"Rorb-IRES2-Cre","479770916","Rorb-IRES2-Cre-D;Ai14-196664.06.02.01","right","433","Anteromedial visual area, layer 5","VISam5","394","VISam","5","773.983040090969","10","51","0.925651925162454","0.787355348518848","491392812","496573507","2.49057336729185","0.00634278813750325","0.143931161534056","170","15.0510248939693","90.144","11.0933617323394","97.0313271969578","5.34442","-67.6264698322003","7584","7600","/external/mousecelltypes/prod429/specimen_479770916/min_xy_479770916.aff","7811.13","919.909","7800.51","0.543493","cre reporter negative","2","1","0","intact","spiny","/api/v2/well_known_file_download/487686021","/api/v2/well_known_file_download/491384324","/api/v2/well_known_file_download/491384326","524"
"Ntsr1-Cre_GN220","466632464","Ntsr1-Cre;Ai14-171080.04.02.01","right","33","Primary visual area, layer 6a","VISp6a","385","VISp","6a","716.608031919924","7","29","0.872621929387441","0.744247360600809","492413309","491202160","2.45581435056062","0.025906509249976","0.170653445648517","130","17.8173048571764","93.429","10.7033148165987","172.343748220799","5.01803166666667","-72.85240650177","11277","7589","/external/mousecelltypes/prod262/specimen_466632464/min_xy_466632464.aff","8705.87","1124.93","7430.11","0.851548","cre reporter positive","2","1","0","intact","spiny","/api/v2/well_known_file_download/487660113","/api/v2/well_known_file_download/491383425","/api/v2/well_known_file_download/491383427","221"
"Rorb-IRES2-Cre","480124551","Rorb-IRES2-Cre-D;Ai14-197352.06.01.01","left","721","Primary visual area, layer 4","VISp4","385","VISp","4","385.150051603111","5","24","0.910384615179372","0.866628112053838","491253871","491112360","2.39621090667165","0.0649189348589349","0.174309987864725","90","23.299291689303","91.3371428571428","10.9484484484485","263.437464368344","2.33601","-73.1931147855871","5743","5742","/external/mousecelltypes/prod442/specimen_480124551/min_xy_480124551.aff","7981.38","899.686","3009.51","0.298321","cre reporter positive","2","1","0","intact","spiny","/api/v2/well_known_file_download/487685991","/api/v2/well_known_file_download/491382636","/api/v2/well_known_file_download/491382640","533"
"Rbp4-Cre_KL100","486110216","Rbp4-Cre_KL100;Ai14-205727.04.02.01","right","778","Primary visual area, layer 5","VISp5","385","VISp","5","687.454633182774","9","18","0.917030704134134","0.615685893420943","496085262","496453676","2.39324221794077","","0.0452682963428575","110","23.4817607630757","","","335.937706455601","4.2826375","-65.9096209877416","9430","9425","/external/mousecelltypes/prod514/specimen_486110216/min_xy_486110216.aff","8224.32","1038.8","7798.13","0.662847","cre reporter positive","2","1","0","intact","spiny","/api/v2/well_known_file_download/501080044","/api/v2/well_known_file_download/486115512","/api/v2/well_known_file_download/491378387","435"
"Sst-IRES-Cre","464198958","Sst-IRES-Cre;Ai14-165865.03.01.01","right","778","Primary visual area, layer 5","VISp5","385","VISp","5","198.31767215703","3","15","0.910148925653853","0.751841736022179","491119183","491202206","2.35001740631432","0.00800751915747272","0.33385579673378","20","23.1995641071199","42.8673913043478","23.3277549571479","358.353362768976","0.751103333333333","-66.2407235538258","5732","7579","/external/mousecelltypes/prod132/specimen_464198958/min_xy_312954820.aff","9343.07","1807.36","8841.07","0.595127","cre reporter positive","2","1","1","NA","aspiny","/api/v2/well_known_file_download/487661130","/api/v2/well_known_file_download/487631014","/api/v2/well_known_file_download/491381124","735"
"Htr3a-Cre_NO152","474626527","Htr3a-Cre_NO152;Ai14-182004.05.02.01","right","721","Primary visual area, layer 4","VISp4","385","VISp","4","232.826317352398","4","13","0.9048873923645","0.791952164439397","491120375","491198300","2.32984108094314","0.0356742414884892","0.495058148862737","30.0000019073486","20.1879489262047","34.7965384615385","28.738490787103","344.687503895166","1.73527666666667","-62.6109969615936","7594","5758","/external/mousecelltypes/prod347/specimen_474626527/min_xy_474626527.aff","8276.37","1010.47","8495.92","0.34213","cre reporter positive","2","1","1","NA","aspiny","/api/v2/well_known_file_download/489405315","/api/v2/well_known_file_download/487610113","/api/v2/well_known_file_download/491380834","92"
"Scnn1a-Tg3-Cre","323834998","Scnn1a-Tg3-Cre;Ai14-172530.03.01.01","right","33","Primary visual area, layer 6a","VISp6a","385","VISp","6a","290.22920982772","5","31","0.902724602218568","0.845644067313268","491771139","491201411","2.29137261770713","0.0062299763256167","0.317876358671206","90","21.095861220903","58.665625","17.0457572044958","192.812459874152","3.52251333333333","-73.0371104649135","5742","5748","/external/mousecelltypes/prod254/specimen_323834998/min_xy_323834998.aff","9150.36","1716.72","8639.84","0.720513","cre reporter positive","5","1","0","NA","aspiny","/api/v2/well_known_file_download/487660655","/api/v2/well_known_file_download/487633654","/api/v2/well_known_file_download/491381034","654"
"Ntsr1-Cre_GN220","471819401","Ntsr1-Cre;Ai14-181184.02.02.01","right","33","Primary visual area, layer 6a","VISp6a","385","VISp","6a","544.217916085146","5","24","0.831471702727918","0.797891501396693","491771183","491202953","2.28959467479872","0.120438046971534","0.180874023246311","190","13.5162676595086","116.5925","8.57688101721809","131.790762681227","6.669825","-77.4934912109375","7621","7573","/external/mousecelltypes/prod327/specimen_471819401/min_xy_471819401.aff","9048.54","1848.11","2566.38","0.771473","cre reporter positive","5","1","0","truncated","spiny","/api/v2/well_known_file_download/487660373","/api/v2/well_known_file_download/487616671","/api/v2/well_known_file_download/491384478","226"
"Sst-IRES-Cre","324466858","Sst-IRES-Cre;Ai14-173196.03.02.01","left","778","Primary visual area, layer 5","VISp5","385","VISp","5","368.057432385964","7","18","0.898756819962288","0.796237174834527","491458444","491199962","2.27591865723031","0.113162866644538","0.191071428571429","130","23.8543796628613","57.6975","17.3317734737207","199.374998191","4.13546","-77.7933098288143","7597","5773","/external/mousecelltypes/prod210/specimen_324466858/min_xy_324466858.aff","8872.59","1697.78","2487.76","0.652468","cre reporter positive","2","1","0","NA","sparsely spiny","/api/v2/well_known_file_download/487659308","/api/v2/well_known_file_download/487631544","/api/v2/well_known_file_download/491383466","721"
"Sst-IRES-Cre","475057898","Sst-IRES-Cre;Ai14-183332.05.01.01","left","778","Primary visual area, layer 5","VISp5","385","VISp","5","317.918596000089","7","22","0.894453920972094","0.783947314264613","491771292","491202766","2.24156113961061","0.00879903622228364","0.375543154585535","90","24.9616206295104","45.4195238095238","22.0169635461989","212.499887523055","3.86626","-73.6111201236123","11282","7605","/external/mousecelltypes/prod359/specimen_475057898/min_xy_475057898.aff","8538.88","1423.27","2834.11","0.684797","cre reporter positive","2","1","0","NA","sparsely spiny","/api/v2/well_known_file_download/489405326","/api/v2/well_known_file_download/491382414","/api/v2/well_known_file_download/491382417","749"
"Sst-IRES-Cre","466664172","Sst-IRES-Cre;Ai14-179870.04.01.01","left","778","Primary visual area, layer 5","VISp5","385","VISp","5","123.33259997935","4","13","0.88882007817093","0.8304678296979","491120346","491202409","2.14806319752947","0.0361738299881702","0.275206394218262","30.0000019073486","38.7515736861655","39.7744736842105","25.1417531741464","476.5624284029","0.669135","-66.9523895665219","7596","5770","/external/mousecelltypes/prod312/specimen_466664172/min_xy_466664172.aff","8553.77","1374.53","2807.19","0.617216","cre reporter positive","2","1","1","NA","aspiny","/api/v2/well_known_file_download/487661112","/api/v2/well_known_file_download/487634496","/api/v2/well_known_file_download/491383007","738"
"Sst-IRES-Cre","485466109","Sst-IRES-Cre;Ai14-202729.03.02.01","right","593","Primary visual area, layer 1","VISp1","385","VISp","1","347.307452073185","5","21","0.776884319994928","0.871104888730361","496079508","491317295","1.93575843072108","0.048708825111257","0.297916672955385","170","13.7411059145125","118.397142857143","8.4461497623012","147.656254328791","6.18038666666667","-65.5034227371216","11260","7577","/external/mousecelltypes/prod487/specimen_485466109/min_xy_485466109.aff","8826.59","448.458","7826.24","0.0340259","cre reporter positive","2","1","0","NA","aspiny","/api/v2/well_known_file_download/496080019","/api/v2/well_known_file_download/485484946","/api/v2/well_known_file_download/491378712","792"
"Sst-IRES-Cre","464212183","Sst-IRES-Cre;Ai14-165865.05.02.01","left","778","Primary visual area, layer 5","VISp5","385","VISp","5","264.796440405227","3","18","0.878901265742507","0.973564170076721","491119539","491202881","1.91568368870623","0.0106601916957407","0.387014762165118","70","19.0359532943262","50.9122222222222","19.641649025556","223.437574040889","2.84821","-65.7716649373372","7577","7578","/external/mousecelltypes/prod132/specimen_464212183/min_xy_464212183.aff","8285.43","1236.95","3155.81","0.695336","cre reporter positive","5","1","1","NA","aspiny","/api/v2/well_known_file_download/487659500","/api/v2/well_known_file_download/487630084","/api/v2/well_known_file_download/491377895","736"
"Sst-IRES-Cre","478396248","Sst-IRES-Cre;Ai14-192340.03.01.01","left","778","Primary visual area, layer 5","VISp5","385","VISp","5","491.285892522073","5","11","0.908148681740041","0.66213473273119","491119723","491202645","1.80530732554054","0.0287926829891342","0.46497797563932","50","45.8324475732079","45.1392857142857","22.1536513964712","422.031298996507","1.93226833333333","-66.7581085628933","7593","5764","/external/mousecelltypes/prod405/specimen_478396248/min_xy_478396248.aff","9009.37","1361.57","8556.59","0.497606","cre reporter positive","2","1","1","NA","aspiny","/api/v2/well_known_file_download/487661721","/api/v2/well_known_file_download/487636555","/api/v2/well_known_file_download/491378761","771"
"Sst-IRES-Cre","324266189","Sst-IRES-Cre;Ai14-173191.06.02.01","right","312782616","Rostrolateral area, layer 5","VISrl5","417","VISrl","5","198.588171019714","4","12","0.884424187134217","0.79979399964776","491119814","491199857","1.76415520251633","0.00907719143355048","0.337696332729542","70","23.8054206867425","47.4734210526316","21.0644183171747","236.249997830391","2.403305","-67.1559771369485","7583","5733","/external/mousecelltypes/prod210/specimen_324266189/min_xy_324266189.aff","7623.14","1076.48","8703.36","0.296043","cre reporter positive","2","1","1","NA","sparsely spiny","/api/v2/well_known_file_download/490149876","/api/v2/well_known_file_download/487632867","/api/v2/well_known_file_download/491377987","719"
"Sst-IRES-Cre","476686112","Sst-IRES-Cre;Ai14-188740.03.02.01","right","821","Primary visual area, layer 2/3","VISp2/3","385","VISp","2/3","304.257999946358","8","24","0.916679505275694","0.798288714553648","491119371","491216148","1.75176736697083","0.0156101257000066","0.313125","50","26.9105881442791","58.4721875","17.1021479228907","240.781290511785","1.596605","-64.7838877360026","7590","7590","/external/mousecelltypes/prod387/specimen_476686112/min_xy_476686112.aff","9098.7","1069.29","8688.63","0.163525","cre reporter positive","5","1","1","NA","aspiny","/api/v2/well_known_file_download/487686145","/api/v2/well_known_file_download/491383476","/api/v2/well_known_file_download/491383483","764"
"Sst-IRES-Cre","485058595","Sst-IRES-Cre;Ai14-202726.05.02.01","right","721","Primary visual area, layer 4","VISp4","385","VISp","4","212.990843998173","6","7","0.877597964388624","0.608816906485351","496123887","491316443","1.741363357866","0.0132842671833418","0.427209625173531","50","31.8776607198812","44.057380952381","22.6976724077366","353.571399031856","1.62665333333333","-67.0187597835765","9439","5764","/external/mousecelltypes/prod492/specimen_485058595/min_xy_485058595.aff","8560.66","989.313","8015.22","0.487695","cre reporter positive","2","1","1","NA","aspiny","/api/v2/well_known_file_download/496197436","/api/v2/well_known_file_download/485066515","/api/v2/well_known_file_download/491378773","785"
"Sst-IRES-Cre","313862167","Sst-IRES-Cre;Ai14-167638.05.02.01","right","721","Primary visual area, layer 4","VISp4","385","VISp","4","217.573052412614","5","19","0.929752904697578","0.759950777407634","501934127","491199184","1.66391321202221","0.00312046281185448","0.429166683726838","130","12.195658126476","30.7588333333333","32.5109860040206","181.874960049984","5.28011166666667","-79.6359859466553","5748","7583","/external/mousecelltypes/prod132/specimen_313862167/min_xy_313862167.aff","8651.82","1236.94","8883.04","0.307005","cre reporter positive","5","1","0","NA","aspiny","/api/v2/well_known_file_download/487660492","/api/v2/well_known_file_download/487629223","/api/v2/well_known_file_download/491382005","703"
"Sst-IRES-Cre","473564515","Sst-IRES-Cre;Ai14-182533.05.01.01","left","33","Primary visual area, layer 6a","VISp6a","385","VISp","6a","184.557994672185","5","16","0.904830056939034","0.78960683645155","491770888","496281385","1.62474287495705","","0.372685404204097","190","12.8486519202937","","","143.124965825676","9.705195","-71.6166118275035","5765","7592","/external/mousecelltypes/prod344/specimen_473564515/min_xy_473564515.aff","7989.37","1369.34","2993.68","0.784485","cre reporter positive","2","1","0","NA","aspiny","/api/v2/well_known_file_download/487661512","/api/v2/well_known_file_download/487635348","/api/v2/well_known_file_download/491376883","745"
"Sst-IRES-Cre","324493977","Sst-IRES-Cre;Ai14-173196.03.01.01","right","821","Primary visual area, layer 2/3","VISp2/3","385","VISp","2/3","156.781378353698","6","29","0.90508576144363","0.841301021515558","491770225","491200145","1.52580107637789","0.00444071360292892","0.338718768196161","119.999992370605","19.8393262383358","44.7261904761905","22.3582645727974","185.937498220802","4.80212166666667","-71.8152077414773","5759","7604","/external/mousecelltypes/prod198/specimen_324493977/min_xy_324493977.aff","8886.22","920.181","8408.74","0.207369","cre reporter positive","5","1","1","NA","aspiny","/api/v2/well_known_file_download/487660947","/api/v2/well_known_file_download/487635281","/api/v2/well_known_file_download/491377868","722"
"Ntsr1-Cre_GN220","488674910","Ntsr1-Cre;Ai14-212354.03.02.01","right","33","Primary visual area, layer 6a","VISp6a","385","VISp","6a","273.891087090146","4","16","0.921433796391654","0.649625391789133","496164015","496277115","1.51856031366208","0.0255498425354842","0.494713463876297","190","16.1794234918999","26.229","38.125738686187","159.843713325264","6.97824666666667","-72.7235496274887","7588","5749","/external/mousecelltypes/prod544/specimen_488674910/min_xy_488674910.aff","8982.18","1156.04","7720.84","0.679544","cre reporter negative","2","1","0","NA","aspiny","/api/v2/well_known_file_download/496357019","/api/v2/well_known_file_download/488675792","/api/v2/well_known_file_download/491378244","241"
